product_id,main_category,review_title,review_content,sentiment_score,sentiment_label
B09BW2GP18,Computers&Accessories,Durable and fast,The charging cable stopped working within 2 weeks. I opted for a basic and cheaper charging cable but all the money went in waste. Now I will have to buy another good quality cable,0.175,Positif
B09BW2GP18,Computers&Accessories,It doesn't fit to Samsung mobile,Build Quality best in market and the cable provides a fast charging with 25 W charger too,0.5333,Positif
B09BW2GP18,Computers&Accessories,Very fast charge,Very slow charging,-0.065,Negatif
B09BW2GP18,Computers&Accessories,,didn’t expect from Croma,0.0,Neutre
B09BW2GP18,Computers&Accessories,,Durable and fast,0.2,Positif
B09BW2GP18,Computers&Accessories,,I couldn't connect it to Samsung mobile,0.0,Neutre
B09BW2GP18,Computers&Accessories,,Fast charge,0.2,Positif
B09WN3SRC7,Electronics,Product installation was excellent  but delivery staff pathetic👌,The delivery people were not careful with the unpacking. Amazon needs to train their delivery staff on unpacking different types of things since they have come up with a policy where they need to open the package and verify any defects. 2 stars to them as they are not careful with the unpacking. I could see that they were holding the TV panel while getting the TV out from the box and even after telling them to be careful they weren't. Also the stand was just thrown on the front panel cause he has nit understanding where it was at when they opened the box which could have damaged the Screen.Howerver very satisfied with the Sony Installation. The engineer has good hands on and very experienced with the installation.,0.3722,Positif
B09WN3SRC7,Electronics,TV Picture quality is good.,TV picture quality is good. WiFi connection is little slow but it works mostly fine if router is nearby. Delivery was good and fast. The Sony installation service is very poor near Bengaluru. Guy came late,0.1509,Positif
B09WN3SRC7,Electronics,TV Picture quality is good,next day to scheduled day that too after calling many times. He came and went like a bullet doesn't tell most of the things about TV like need to update system and all.But overall TV works fine. We have 65 inch Bravia.,0.3528,Positif
B09WN3SRC7,Electronics,Very nice,(Song TV contacted after this review and resolved all below issue Thank u sony TV)Picture  and sound quality is very good  its to good but in software so many bugs ( wifi auto connectivity issue need to connect your same  wifi again and again,0.5483,Positif
B09WN3SRC7,Electronics,Great picture and sound quality,sound setting after conecting sound bar need If we selected Speaker audio system then need to use 2 remotes to do sound adjustment,0.48,Positif
B09WN3SRC7,Electronics,One of the best big screen TV,in My Mi TV I am using only TV remote to adjust sound and aame connectivity  same soundbar,0.2167,Positif
B09WN3SRC7,Electronics,Service is not good,Unable to connect soundbar via bluetooth (IN Mi TV same sound bar connected easly)Remote size is so big so many falatu keys in remote like 1 ro 9 no keys fast forward keys etc and in down side blank space. And aftrr software update I seen little picture quality low as compare before software update.,-0.0161,Neutre
B09WN3SRC7,Electronics,Nice TV,The tv is great at this purchase price. Sony tvs are generally very adaptive. Colour and picture qualty is really good. Sound is nice as well. Would however advise to use external speakers with a tv of such size.,0.4125,Positif
B09WN3SRC7,Electronics,,If you don’t wish to purchase a sound bar,0.4,Positif
B09WN3SRC7,Electronics,,go for this model. The picture quality is beautiful,0.85,Positif
B09WN3SRC7,Electronics,,works with apple play,0.0,Neutre
B09WN3SRC7,Electronics,,it’s a win win. I got the 43” for my bedroom on a great offer. And yeah,0.8,Positif
B09WN3SRC7,Electronics,,it’s a Sony. A wonderful purchase,1.0,Positif
B09WN3SRC7,Electronics,,absolutely worth it.,0.3,Positif
B09WN3SRC7,Electronics,,"Best TV in its segment! Outstanding built quality. Sony TV may seem little bulky compared to some other fancy TVs but I have seen over the years that they never compromise on quality.I was little skeptical about picture clarity since it is big (65"") TV but found it better than expected. Sound quality is also very good for a LED TV. Non HD channels are little less clear (not bad though; still it is good) but it's obvious seeing screen size.",0.1768,Positif
B09WN3SRC7,Electronics,,Has complained on TV getting struck. Their dealer called while i was driving. Requested to call/ visit for TV reset later.Their service manager came into conference call,-0.3,Negatif
B09WN3SRC7,Electronics,,listened over.  He advised dealer to treat the service call as closed without issue being resolved and dealer/ service centre till date not resolved issue.  Our TV is still getting hung sometimes and we are managing by restarting tv every time,-0.1,Negatif
B09WN3SRC7,Electronics,,I have recently bought the 43-inch model. The picture & sound quality is good. It does not come with an anti-glare coating. Do not install the TV in front of the window.,0.3667,Positif
B09B125CFJ,Electronics,Good Product at this Price,The remote is so far good and works smoothly with a slight click. No need to press too hard,0.1917,Positif
B09B125CFJ,Electronics,Works well directly in front of TV,just a soft click required without any effort. It should be better if there would be Netflix,0.2333,Positif
B09B125CFJ,Electronics,Iam so happy,Prime,0.8,Positif
B09B125CFJ,Electronics,Without battery how to check the remote control,and YouTube buttons but at this price range it seems fine with me. It connects through infrared rays rather than Bluetooth but works absolutely fine. This  remote is for Mi 4A 43,0.1583,Positif
B09B125CFJ,Electronics,Must buy,32 and other similar Mi models. If your Mi tv doesn't have Bluetooth then this remote is perfect for you at this price.,0.1938,Positif
B09B125CFJ,Electronics,Good product…,Make sure you put in fresh brand new batteries..,0.4091,Positif
B09B125CFJ,Electronics,Seven Mi remote,Best quality give me remote,0.2667,Positif
B09B125CFJ,Electronics,Worst,https://m.media-amazon.com/images/I/61tCj98QIdL._SY88.jpg,-1.0,Negatif
B09B125CFJ,Electronics,,Product is good is cheap but at the same time usefull. Must buy,0.3667,Positif
B09B125CFJ,Electronics,,Faster delivery … product quality is very good Thanks 😊💯,0.555,Positif
B09B125CFJ,Electronics,,Nice product,0.6,Positif
B09B125CFJ,Electronics,,It works only when you are one feet away from TV. Doesn't serve the purpose.in one word it do not know the meaning of word remote,-0.05,Neutre
B09RQRZW2X,Electronics,Netflix button not working others works well,Good as,0.7,Positif
B09RQRZW2X,Electronics,Good,Good,0.7,Positif
B09RQRZW2X,Electronics,Compatible with Vu Premium TV,Bought us a backup remote for Vu Premium smart TV. It is fully compatible. The remote does not have microphone,0.0048,Neutre
B09RQRZW2X,Electronics,Not like the original one..  but not bad.,so Google Assistant do not work.,0.3625,Positif
B09RQRZW2X,Electronics,Not Good Quality,The keys are of rubber..  not like the original one... But not bad,0.125,Positif
B09RQRZW2X,Electronics,Working fine,Plz don't buy,0.4167,Positif
B09RQRZW2X,Electronics,Half of the button doesn’t work,very poor quality & within a month buttons not working properly....,-0.2289,Negatif
B09RQRZW2X,Electronics,Hardness,Working fine as expected,0.1583,Positif
B09RQRZW2X,Electronics,,Buttons are not working properly !! Only 40% works rest are just part of design instead go for a original one !!,0.293,Positif
B09RQRZW2X,Electronics,,Buttons are so hard to press,-0.2917,Negatif
B07924P3C5,Computers&Accessories,Cable is working properly,Cable is working propely but the price is on a higher side.,0.125,Positif
B07924P3C5,Computers&Accessories,Sturdy,Good Quality,0.7,Positif
B07924P3C5,Computers&Accessories,Ok,Cable was too short,0.25,Positif
B07924P3C5,Computers&Accessories,Its very slow in terms of speed,Hello everyone,-0.39,Negatif
B07924P3C5,Computers&Accessories,Good Cable,Do not go for this .beacuse it says 5gbs transfer speed but it has a very slow speed in comparison to the original cable I got from Seagate company. my original cable shows the cut and copies speed to SSD like 30 to 150mbs ps per second. But this cable does around 10 to 80mbs  mostly. The cable is also very thin in size,0.1486,Positif
B07924P3C5,Computers&Accessories,Plug fits little tight,the original Seagate had is very thick and sturdy.  At the end speed matters.so if u have like 2 or 4TB external hard drive it will load slowly after connecting,-0.139,Negatif
B07924P3C5,Computers&Accessories,but does the job fine,folders keep loading and loading. So,0.4167,Positif
B07924P3C5,Computers&Accessories,Good product,I would rather suggest to please go with a 10 GBS speed cable which will have a 3.1 type c cable.,0.7,Positif
B07924P3C5,Computers&Accessories,GOOD,Worth the money,0.5,Positif
B07924P3C5,Computers&Accessories,,Plug fits little tight to the port,-0.183,Negatif
B07924P3C5,Computers&Accessories,,might damage the port on longer use. But does the job well.,0.0,Neutre
B07924P3C5,Computers&Accessories,,It is a good product. Works with all the laptops and hard drives. Value for money. Recomended product,0.2042,Positif
B07924P3C5,Computers&Accessories,,GOOD,0.7,Positif
B08N1WL9XW,Computers&Accessories,Worked on iPhone 7 and didn’t work on XR,Worked on iPhone 7 and didn’t work on iPhone XR,0.0,Neutre
B08N1WL9XW,Computers&Accessories,Good one,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71qFFAlV9ZL._SY88.jpg,0.7,Positif
B08N1WL9XW,Computers&Accessories,Dull Physical Looks,Look-wise,-0.1458,Negatif
B08N1WL9XW,Computers&Accessories,Just Buy it,I didn’t like it. Still,0.0,Neutre
B08N1WL9XW,Computers&Accessories,Go for it,I use it for my work.,0.0,Neutre
B08N1WL9XW,Computers&Accessories,About the product,Product is quite good and is fast charging.Loved it.,0.45,Positif
B08N1WL9XW,Computers&Accessories,Get charging cable at the price,I like it . Looks last long.,-0.025,Neutre
B08N1WL9XW,Computers&Accessories,Working well.,The sturdiness will depend on the manner of its use. But its speed of charging is great. Very good product for the average income group.,0.52,Positif
B08N1WL9XW,Computers&Accessories,,It's great for charging devices with various types of ports. But works best when charging one device at a time.,0.6,Positif
B08N1WL9XW,Computers&Accessories,,Good item.,0.7,Positif
B07VVXJ2P5,Electronics,Good product,Nice product,0.65,Positif
B07VVXJ2P5,Electronics,Average product quality,Okay product at Cheap price. But very high delivery charges even for prime customers. Quality is not great (cheap plastic) but does its purpose.,0.1597,Positif
B07VVXJ2P5,Electronics,Good,Worth for money.. but it's light weight so only for setop box stabilizers other over weights can't carry,0.255,Positif
B07VVXJ2P5,Electronics,Good product,but you cannot put big remote in its pocket,0.2,Positif
B07VVXJ2P5,Electronics,Nice product,Nice product,0.6,Positif
B07VVXJ2P5,Electronics,Nice product,Value for money,0.6,Positif
B07VVXJ2P5,Electronics,super product s,super product s,0.3333,Positif
B07VVXJ2P5,Electronics,Set up box wall mounted without screws,It was sent without screws. Disappointed abt that. But overall sturdy. Will update. Screw size shown in image.,-0.375,Negatif
B0BC8BQ432,Electronics,Good TV for the price. (But my experience was not perfect),Screen quality is good.It's been a month I bought it still working fine.Two main negatives are1• It doesn't have default option to directly start on tata sky tv,0.1167,Positif
B0BC8BQ432,Electronics,Good but not best  @!@,we have to select hdmi option from input menu to select tata sky which one is plugged in.2• dosent allow us to command/choose volume up or down from set-top box remote (mine tata sky)We have use tv remove to change the volume setting.Other than that great tv,0.1489,Positif
B0BC8BQ432,Electronics,Decent tv for the price but misses on basic smart features,mine ps4 works fine with it great graphics.Conclusion: If someone ask's me to if they Can buy it or notMine answer will be nor yes nor no.If we you want kinda cheap but decent  quality tv and taking the risk on unknown tv brand on their reliability( just like me ) then go for it.Better then Samsung or Sony ??? Definitely no!!.,0.2294,Positif
B0BC8BQ432,Electronics,Perfect one in our budget. Speedy and customer friendly approach from vu,I always buy and recommend Samsung Sony or LG for TV. But,0.6875,Positif
B0BC8BQ432,Electronics,,I had a hard budget this time and chose Vu because my friends have been using it for at least 4-5 years without much issues.While the delivery and installation were excellent,0.1521,Positif
B0BC8BQ432,Electronics,,and TV on the whole is a decent package which gives good clarity than the rival Chinese TVs and Sound,0.2933,Positif
B0BC8BQ432,Electronics,,smart features are poor here.You can connect Bluetooth headphones but no option to disconnect them. I had to pair and unpair everytime.There is no voice command button on remote. Even while using the screen button for voice input,-0.0952,Negatif
B0BC8BQ432,Electronics,,nothing gets recognised. My 3k Fire stick voice recognition was tooo good.,0.7,Positif
B0BC8BQ432,Electronics,,I purchased VU gloled 55 inches TV after suggestion from my techie friends and online study. Technician from amazon came to my home for installation in drunken mode. But I compromised with him due to busy schedule of work. He installed tv with his small screws instead of VU standard wall screws. He did whatever he want. Proper installation was not performed.I just calm down then later i gave a complaint to amazon and VU Customer services. Amazon was not properly responded till now. But from VU side i got a huge response of problem solving. Min 3 to 4 customercare executives spoke with me,-0.0028,Neutre
B0BC8BQ432,Electronics,,finally VU's vice President mr prashanth phoned me and apologized me for inconvenience happened to me. He told drunken technician is not from VU. I feel good for VU's Top level executives have interaction with me. From bottom to top level VUs Team in touch with me for a month to resolve my issue due to i stayed away from home. Before few days back technician came to my home again from vu. He reinstalled my tv in perfect position with dedication. I never expect this much customer friendly behaviour from VU Thank you very much VU. Kudos to VU Team...,0.2918,Positif
B06XFTHCNY,Electronics,Good Built Quality Product.,Good Built Quality + Clear Audio + Value for Money,0.5,Positif
B06XFTHCNY,Electronics,Good quality cable,I purchased this cable to connect my phone to my Onkyo home theatre system as it supports only RCA aux. the cable quality is good and is gold plated. Though I have just purchased the cable so cannot comment on its durability. Though this comes with 2 years warranty card hence don’t anticipate any issues,0.4667,Positif
B06XFTHCNY,Electronics,Useful product but plz check the output ports in ur tV,Good quality product. Sound output is a bit low due to Aux pin. Atleast its connected to LG tv aux output.,0.255,Positif
B06XFTHCNY,Electronics,Nice product,Sound is great,0.6,Positif
B06XFTHCNY,Electronics,Good,Good product,0.7,Positif
B06XFTHCNY,Electronics,Very good,Very good product,0.91,Positif
B06XFTHCNY,Electronics,Good Quality,Comes in good package.. value of moneyGood quality cable with 24 months limited warrantyMust recommendValue of money,0.4429,Positif
B06XFTHCNY,Electronics,Best ever,Quality is superb. The audio is crisp and clear. A good choice to go to,0.61,Positif
B08CT62BM1,Computers&Accessories,Worth the money spent,Cable is long and durable. Its worth the purchase.,0.1125,Positif
B08CT62BM1,Computers&Accessories,Nice product also the sterdiness good as expected.,I recommend this product whoever needs a sturdy and fast charging also keep in mind your charger needs to support while using this cable,0.35,Positif
B08CT62BM1,Computers&Accessories,Not the correct charger for Samsung S9,After seeing the reviews I ordered for this product for my Samsung S9 mobile. Although the cable is very steady and good it fails the main purpose. When I keep my mobile for charging the cable pin is very tight and I fear while putting and removing my mobile charging chip would break as it is very tight. I am looking for another alternative.So if you are looking for a charger for S9 Samsung mobile PLEASE FO NOT BUY IT.,0.0198,Neutre
B08CT62BM1,Computers&Accessories,Nice product,Good,0.65,Positif
B08CT62BM1,Computers&Accessories,Superb,Superb,1.0,Positif
B08CT62BM1,Computers&Accessories,Doubts on fast charging,I have oneplus 6 mobile phone and have dash charger and oneplus cable which becomes a fast charging combo.However when i plugged in this cable with dash charger. It was not rapidly charging my phone. So I can't say if this is fast charging cable ot not.But as a common charging cable this is working perfectly fine,0.1433,Positif
B08CT62BM1,Computers&Accessories,One time purchase,This is one of the best cable for fast charging. I have 3 units of 2 meter c type cable. I don't think it will get damage soon. The quality is very good and charging S22 ultra,0.7033,Positif
B08CT62BM1,Computers&Accessories,Good Product,Galaxy note 8 etc without any problem. Thanks to China,0.45,Positif
B08CT62BM1,Computers&Accessories,,Standard Product. Worth the money.....,0.15,Positif
B07CRL2GY6,Computers&Accessories,Good product,Good product,0.7,Positif
B07CRL2GY6,Computers&Accessories,Good one,long wire,0.325,Positif
B07CRL2GY6,Computers&Accessories,Nice,Charges good,0.65,Positif
B07CRL2GY6,Computers&Accessories,Really nice product,Nice,0.6,Positif
B07CRL2GY6,Computers&Accessories,Very first time change,I bought this cable for Rs.339 worthy product for this price,0.3292,Positif
B07CRL2GY6,Computers&Accessories,Good,i tested it in various charger adapters 33w and 18w it supports fast charging as well.,0.3,Positif
B07CRL2GY6,Computers&Accessories,Fine product but could be better,Good,0.5389,Positif
B07CRL2GY6,Computers&Accessories,Very nice it's charging like jet,Ok,0.64,Positif
B07CRL2GY6,Computers&Accessories,,I had got this at good price on sale on Amazon and product is useful with warranty but for warranty you need to go very far not practical for such a cost and mine micro to type c connector stopped working after few days only.,0.155,Positif
B07CRL2GY6,Computers&Accessories,,I like this product,0.0,Neutre
B07DWFX9YS,Computers&Accessories,Looks more durable,This is my third time which purchasing a lightning cable though this is my first time Iam using Amazon basics lightning cable it’s comparatively looks more durability than other brands normally other brands are worn out with in a year and I tested product there’s no flaw in charging and bending of the cable,0.1667,Positif
B07DWFX9YS,Computers&Accessories,cheap n best,one of the cheap solution for apple users,0.6,Positif
B07DWFX9YS,Computers&Accessories,Good length and charging speed.,A useful product for those wanting a longish cord length.Reasonable charging speed.,0.5,Positif
B07DWFX9YS,Computers&Accessories,Works,Feels premium,0.0,Neutre
B07DWFX9YS,Computers&Accessories,Works like a charm,the wire quality is good and overall a not bad cable,0.35,Positif
B07DWFX9YS,Computers&Accessories,stopped working,would be my very next order if apple cable is too expensive,-0.25,Negatif
B07DWFX9YS,Computers&Accessories,Good,Was looking for a sturdy and reliable cable for my iPhone 13 without any compromise on quality to be used in my car for Apple Car Play. This cable delivers the quality I expected and works like a charm.,0.3,Positif
B07DWFX9YS,Computers&Accessories,Excellent Product,stopped working .. want to claim warranty how it can be done ??,1.0,Positif
B07DWFX9YS,Computers&Accessories,,Value for money item,0.0,Neutre
B07DWFX9YS,Computers&Accessories,,Excellent Product,1.0,Positif
B01D5H90L4,Electronics,Good cable,Good quality cable.,0.7,Positif
B01D5H90L4,Electronics,This amazon basics cable does the job perfectly well.,I had projector flickering issues while connectIng to my 2018 MacBook pro 13” with a third party Usb C to HDMI adapter,0.5,Positif
B01D5H90L4,Electronics,Good,extended by other high end HDMI cable to a Epson projector. I tried to reset NVRAM & reset The System Magement Controller (SMC) of the MacBook but neither worked. At last purchased this amazon basics cable and now it connects without any flickering and displays all HD content played on YouTube,0.1837,Positif
B01D5H90L4,Electronics,sturdy cable,prime video and iTunes.,0.0,Neutre
B01D5H90L4,Electronics,Necessary product connector HDMI,Good quality. Used it as extension cable between Amazon 4k Fire Stick and TV.,0.35,Positif
B01D5H90L4,Electronics,Best quality cable I have had,Very durable and good quality.,0.6333,Positif
B01D5H90L4,Electronics,Male to Female HDMI Extension Cable,The quality of this piece is very good. The cable is almost as thick as a Pilot pen (image attached) and there is no degradation in quality. Ofcourse I am no professional and have not made any accurate measurements; just commenting on what it is like for a normal eye. If you need to run a long cable (6ft may not be long enough for living rooms in which case I think the 10ft one will be more helpful),0.1373,Positif
B01D5H90L4,Electronics,very nice wire,buy this and enjoy the peace of mind.,0.59,Positif
B01D5H90L4,Electronics,Ultimate connectivity.... Using more than couple of years...,Male to Female HDMI Extension Cable purchased through Amazon is working well for connecting my Laptop to TV set and I have not faced any problem until now. Feel happy.,0.26,Positif
B01D5H90L4,Electronics,,i like that very much,0.26,Positif
B01D5H90L4,Electronics,,before i ordered 3feet amazonbasics hdmi wire and that was very nice,0.78,Positif
B01D5H90L4,Electronics,,now this wire is much better than before,0.5,Positif
B01D5H90L4,Electronics,,much thicker wire,0.2,Positif
B01D5H90L4,Electronics,,recommend that,0.0,Neutre
B01D5H90L4,Electronics,,Performing great so far.... Using it more than couple of years from now...,0.4667,Positif
B07F1P8KNV,Computers&Accessories,Nice product .,Sturdy packing,0.6,Positif
B07F1P8KNV,Computers&Accessories,Good quality Braided cable,good product!,0.7875,Positif
B07F1P8KNV,Computers&Accessories,VFM,Have used this brand cable for my iPhone and iPad before,0.0,Neutre
B07F1P8KNV,Computers&Accessories,Good cord,so when my wife's Samsung charger cable gave up the ghost in less than 6  months,0.2667,Positif
B07F1P8KNV,Computers&Accessories,but has Earthing issue,I ordered this. Braided,0.0,Neutre
B07F1P8KNV,Computers&Accessories,Ok,visibly high quality cable,0.33,Positif
B07F1P8KNV,Computers&Accessories,Good product. Little bit fast charger for phones like redmi.,unlike the flimsy and highly overpriced OEM cables from Apple and Samsung. I have been using my iPhone cable from Wayona for more than 1 1/2 years and still going strong.  Hope this C cable will give a similar performance,0.258,Positif
B07F1P8KNV,Computers&Accessories,Fast charging is working properly,I like Wayona chords and especially the long ones. But I get a slight shock - like a static discharge - when I touch my phone while charging with these two cords. Other cords with same charger are okay.,0.0954,Positif
B07F1P8KNV,Computers&Accessories,Money value product 👌,Ok,0.5,Positif
B07F1P8KNV,Computers&Accessories,Cable a Nice product,Cable looks solid and length is also good.Little bit fast charging I observed for phones like Redmi.It also looks solid so I am expecting it to work for atleast 1 year,0.2,Positif
B07F1P8KNV,Computers&Accessories,,build quality and fast charging feature,0.2,Positif
B07F1P8KNV,Computers&Accessories,,Unbreakable,0.0,Neutre
B07F1P8KNV,Computers&Accessories,,good quality,0.7,Positif
B07F1P8KNV,Computers&Accessories,,Cable a Nice Product,0.6,Positif
B084N1BM9L,Computers&Accessories,You might be able to get away by using other usb too,Recently ordered other. Usb for just 150 rsThe charging speed was same.This is not my main usb i use apple orignal onesHowever it seems like i over paid for getting the made for iphone tag,0.0833,Positif
B084N1BM9L,Computers&Accessories,Built well but there are flaws.,Product is built well,0.0,Neutre
B084N1BM9L,Computers&Accessories,Good alternative for Apple cable,better than the Apple’s charging cable. This isn’t working with the charging adapters but works well with the power banks.,0.6,Positif
B084N1BM9L,Computers&Accessories,Good alternative,Charging time is okay as totally depends on adapter which we are using,0.4,Positif
B084N1BM9L,Computers&Accessories,Best buy,If someone is looking for alternative to the expensive Apple Brand charging cables then this product will be the right choice.,0.2619,Positif
B084N1BM9L,Computers&Accessories,Good,Awesome product,0.85,Positif
B084N1BM9L,Computers&Accessories,Value for Money,I use this frequently inside my car. Writing this after 2 months of regular usage.,0.05,Neutre
B084N1BM9L,Computers&Accessories,Works as advertised.,Alternate charging cable.,0.0,Neutre
B084N1BM9L,Computers&Accessories,,Good one for iPhone - Lightning Charge.,0.7,Positif
B084N1BM9L,Computers&Accessories,,The Cable is helpful for connecting your iPhone to your car for CarPlay.,0.0,Neutre
B09F6D21BY,Electronics,Not good,The mouse feature of the remote is not working,-0.225,Negatif
B09F6D21BY,Electronics,No voice recognition,Remote control with push button seems to be ok but no voice recognition and no ray pointer as in the original LG product..would like a refund for misrepresentation on the website..you have amended the description after my complaint.,0.1188,Positif
B09F6D21BY,Electronics,No pointer ray as in original LG remote. These features are not included,Best product,0.425,Positif
B09F6D21BY,Electronics,Best product,Number buttons are not working,1.0,Positif
B09F6D21BY,Electronics,Not working properly,Defective product,0.0,Neutre
B09F6D21BY,Electronics,Doesnt work,it is not working with the tv,0.0,Neutre
B09F6D21BY,Electronics,dont buy,Dislike the product as it doesn’t have pointer option,0.0,Neutre
B09F6D21BY,Electronics,It doesn’t have pointer,Not working properly,0.0,Neutre
B09F6D21BY,Electronics,Not working properly,Best option to buy since it's hard to get replacement of OLED tv remote....,0.2028,Positif
B09F6D21BY,Electronics,Just perfect,,1.0,Positif
B09LQQYNZQ,Electronics,Great Product,Everything is great. I love this.,0.7,Positif
B09LQQYNZQ,Electronics,Very good and working very nice,Very good and working very nice,0.845,Positif
B09LQQYNZQ,Electronics,Horrible user experience on account of poor hardware,First of all,-0.3833,Negatif
B09LQQYNZQ,Electronics,Not worthy. Laggy sometimes,thanks to Amazon for listing it as a returnable item and at an effective cost of less than 3k.Coming to the device itself,0.1167,Positif
B09LQQYNZQ,Electronics,,the reason for purchasing it is to experience Google TV. On that account,0.0,Neutre
B09LQQYNZQ,Electronics,,the interface is more useful than the standard Android TV one in terms of discovery,0.2667,Positif
B09LQQYNZQ,Electronics,,but the listed content is not that relevant.However,0.0,Neutre
B09LQQYNZQ,Electronics,,it is Realme that lets the user down. The device was bug ridden from the beginning and they basically abandoned the device in 6 months,-0.1556,Negatif
B09LQQYNZQ,Electronics,,with the last software update in Feb 2022,0.0,Neutre
B09LQQYNZQ,Electronics,,still riddled with bugs and never to see Google TV 12.The stick heats up enough to scald you if you touch it and it stutters like crazy after usage of over a day,-0.3,Negatif
B09LQQYNZQ,Electronics,,in part due to the lackluster A35 ARM cores which is lacking in performance compared to A53 cores present in sticks from over 7 years ago,-0.0625,Negatif
B09LQQYNZQ,Electronics,,and also due to poor RAM management.Only reason to get it would be for the price,-0.2625,Negatif
B09LQQYNZQ,Electronics,,if it is less than 3k,-0.1667,Negatif
B09LQQYNZQ,Electronics,,but be prepared to suffer through a laggy interface and the known issues of the remote failing within a few months. Still males more sense to get a Fire TV stick which is more refined and receives more updates,0.24,Positif
B09LQQYNZQ,Electronics,,although the interface is a love or hate it one.For the Google TV experience,-0.15,Negatif
B09LQQYNZQ,Electronics,,it is better to go with Google TV with Chrome cast but that costs a bomb in India,0.5,Positif
B09LQQYNZQ,Electronics,,for what it offers.,0.1,Positif
B09LQQYNZQ,Electronics,,Got ( used ) product.It was trapped and also proformance is twice degrade to fire stick also not sucking wifi well as computer to Fire Stick,-0.2,Negatif
B0BC9BW512,Electronics,Wonderful TV and Awful installation service from amazon,About the TV - Wonderful---------------------------------------------------------------Probably the best TV in this price range (INR13000).Good - Google interface,0.3333,Positif
B0BC9BW512,Electronics,Acer Television Review,loaded with features,0.0,Neutre
B0BC9BW512,Electronics,It's a good product for that price.,lightweight,0.7,Positif
B0BC9BW512,Electronics,Good for the price,55 watt power consumption,0.7,Positif
B0BC9BW512,Electronics,Almost a complete package,stable designAverage - Sound and Picture quality is quite good but if you compare it with premium brands then obviously not that good.Features- Most of the streaming apps available and compatible- You can connect with WiFi,0.35,Positif
B0BC9BW512,Electronics,Nice Product,LAN Cable,0.6,Positif
B0BC9BW512,Electronics,Good product,HDMI,0.7,Positif
B0BC9BW512,Electronics,Super designed,Set top box,0.4167,Positif
B0BC9BW512,Electronics,,Laptop,0.0,Neutre
B0BC9BW512,Electronics,,USB,0.0,Neutre
B0BC9BW512,Electronics,,Gaming console,0.0,Neutre
B0BC9BW512,Electronics,,Old dish cable,0.1,Positif
B0BC9BW512,Electronics,,and direct TV antenna as well- Built in chromecast to cast any compatible app directly from phone to TV over same WiFi networkWays to connect phone -1. Via cast feature on mobile apps - no password needed only need to be on the same WiFi network2. Via chromecast app - project only selected media (pics,0.0333,Neutre
B0BC9BW512,Electronics,,videos) or entire phone screenWays to connect PC/Laptop -1. Windows cast option - project the entire laptop screen on TV using windows cast option ( need to be connected on same WiFi network2. Via HDMI cableAbout the Amazon installation service - Awful-------------------------------------------------------1. The technician brought a cheap hanging hook that had MRP INR116 on it and asked for INR499 for it without any receipt. He kept telling that it was not for sale and company had sent this specially. However,0.1514,Positif
B0BC9BW512,Electronics,,it clearly had MRP mentioned on it2. I went to market and bought a much better cabinet for just INR200 and for installation of that as well,0.3,Positif
B0BC9BW512,Electronics,,technician was really adamant to drill the two required holes on top. He just drilled one on top and one on bottom and kept all the other spare screws ( which I had bought ) with him. After about half an hour of arguments,0.1617,Positif
B0BC9BW512,Electronics,,he finally drilled the other required holes. And for all this,-0.0625,Negatif
B0BC9BW512,Electronics,,he kept cussing me that I wasted his time. There was no assistance from the person who represented the service agency as well.This whole process took me two hours to complete that too with lots of arguments. This was the worst installation experience in my life so far.Bottomline - Please do not avail the 'so called free' installation service from Amazon. It is just a scam. Instead call the acer support. They will do the job much better.,0.0,Neutre
B0BC9BW512,Electronics,,After using it for 2 months,0.0,Neutre
B0BC9BW512,Electronics,,here are it's pros and cons:Pros :1. Great picture quality. It's awesome.2. Blacks are very good and is adjustable.3. Sound with 30db is very good4. Looks great with thin besel5. Remote comes with favorite OTT buttons.6. Content upscaling is very good.Cons:1. Remote could have been better. Can't use DTH remote to turn on both televisison and set top box.2. Remote operation is bit complex.3. Motion technology not great. There is a noticeable blur when watching moving ballson OTT,0.2407,Positif
B0BC9BW512,Electronics,,but it decreases when you switch to DTH.Overall,0.0,Neutre
B0BC9BW512,Electronics,,it's a nice buy at this price point. I think I am getting fairly better picture quality and sound. I am satisfied with the product.,0.5,Positif
B0BC9BW512,Electronics,,Product has good picture quality. Good product at that price with 25w sound. Applications running smoothly. 3 months older & no issues yet. It's running smoothly.,0.4611,Positif
B0BC9BW512,Electronics,,You get decent features for the price you pay. Screen resolution might be. Set back as you may find pixalation. Overall it's good,0.2167,Positif
B0BC9BW512,Electronics,,I am amazed with the picture quality of this 720p (HD Ready) TV. It is truly an amazing panel. I found it suitable for a viewing distance of between 6 to 10 feet. Any nearer it may not look very crisp and any farther,0.4188,Positif
B0BC9BW512,Electronics,,it will feel like a very small size. The speakers are also very good for the price and can get very loud without any distortions. However,0.2383,Positif
B0BC9BW512,Electronics,,since the speaker is downward firing,0.0,Neutre
B0BC9BW512,Electronics,,the experience will vary based on whether the TV is wall mounted or kept on a stand.The remote is good,0.3,Positif
B0BC9BW512,Electronics,,voice search works well for me. TV start up takes a long time in my opinion,-0.05,Neutre
